Date,Code,Name,12m Low,12m High,Day Low,Day High,Day Price,Previous,Change,Change%,Volume,Adjusted Price,12m Low_num,12m High_num,Day Low_num,Day High_num,Day Price_num,Previous_num,Change_num,Change%_num,Volume_num,Adjusted Price_num
2024-01-02,TPSE,TPS Eastern Africa (Serena) Ltd,11.00,20.15,14.85,16.50,16.25,16.45,-0.2,1.22%,700.00,-,11.0,20.15,14.85,16.5,16.25,16.45,-0.2,1.22,700.0,
2024-01-02,UCHM,Uchumi Supermarket Plc,0.16,0.23,0.18,0.18,0.18,0.17,0.01,5.88%,700.00,-,0.16,0.23,0.18,0.18,0.18,0.17,0.01,5.88,700.0,
2024-01-02,SCAN,WPP ScanGroup Plc,1.86,2.94,2.18,2.18,2.18,2.18,-,-,300.00,-,1.86,2.94,2.18,2.18,2.18,2.18,,,300.0,
2024-01-02,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,-,-,-,-,5.55,5.55,5.55,5.55,5.55,5.55,,,,
2024-01-02,BAMB,Bamburi Cement Ltd,22.50,84.00,35.95,36.00,36.00,35.85,0.15,0.42%,"9,000.00",-,22.5,84.0,35.95,36.0,36.0,35.85,0.15,0.42,9000.0,
2024-01-02,CRWN,Crown Paints Kenya Plc,29.00,40.05,35.65,35.65,35.65,35.65,-,-,-,-,29.0,40.05,35.65,35.65,35.65,35.65,,,,
2024-01-02,CABL,East African Cables Plc,0.79,1.11,0.97,0.98,0.98,0.97,0.01,1.03%,200.00,-,0.79,1.11,0.97,0.98,0.98,0.97,0.01,1.03,200.0,
2024-01-02,PORT,East African Portland Cement Ltd,4.38,55.75,8.00,8.00,8.00,8.00,-,-,-,-,4.38,55.75,8.0,8.0,8.0,8.0,,,,
2024-01-02,KEGN,Kenya Electricity Generating Company Plc,1.94,4.60,1.99,2.07,2.00,2.01,-0.01,0.50%,"271,800.00",-,1.94,4.6,1.99,2.07,2.0,2.01,-0.01,0.5,271800.0,
2024-01-02,KPLC-P4,KPLC-P4,4.00,4.11,4.11,4.11,4.11,4.11,-,-,-,-,4.0,4.11,4.11,4.11,4.11,4.11,,,,
2024-01-02,KPLC-P7,KPLC-P7,6.00,6.00,6.00,6.00,6.00,6.00,-,-,-,-,6.0,6.0,6.0,6.0,6.0,6.0,,,,
2024-01-02,KPLC,Kenya Power and Lighting Company Plc,1.30,6.00,1.38,1.45,1.40,1.42,-0.02,1.41%,"24,700.00",-,1.3,6.0,1.38,1.45,1.4,1.42,-0.02,1.41,24700.0,
2024-01-02,TOTL,TotalEnergies Marketing Kenya Plc,14.55,25.00,18.00,18.00,18.00,18.00,-,-,"4,900.00",-,14.55,25.0,18.0,18.0,18.0,18.0,,,4900.0,
2024-01-02,UMME,Umeme Ltd,13.00,17.90,15.35,16.00,15.55,16.00,-0.45,2.81%,"2,700.00",-,13.0,17.9,15.35,16.0,15.55,16.0,-0.45,2.81,2700.0,
2024-01-02,BRIT,Britam Holdings Plc,4.25,6.50,4.60,5.20,5.14,4.79,0.35,7.31%,"11,400.00",-,4.25,6.5,4.6,5.2,5.14,4.79,0.35,7.31,11400.0,
2024-01-02,CIC,CIC Insurance Group Ltd,1.93,2.50,2.25,2.29,2.29,2.24,0.05,2.23%,"6,200.00",-,1.93,2.5,2.25,2.29,2.29,2.24,0.05,2.23,6200.0,
2024-01-02,JUB,Jubilee Holdings Ltd,150.00,202.00,185.00,185.00,185.00,185.00,-,-,600.00,-,150.0,202.0,185.0,185.0,185.0,185.0,,,600.0,
2024-01-02,KNRE,Kenya Re-Insurance Corporation Ltd,1.00,3.00,1.80,1.89,1.85,1.88,-0.03,1.60%,"6,500.00",-,1.0,3.0,1.8,1.89,1.85,1.88,-0.03,1.6,6500.0,
2024-01-02,LBTY,Liberty Kenya Holdings Ltd,3.50,8.24,3.68,4.04,3.86,3.69,0.17,4.61%,400.00,-,3.5,8.24,3.68,4.04,3.86,3.69,0.17,4.61,400.0,
2024-01-02,SLAM,Sanlam Kenya Plc,5.50,7.70,6.00,6.00,6.00,6.00,-,-,"4,300.00",-,5.5,7.7,6.0,6.0,6.0,6.0,,,4300.0,
2024-01-02,CTUM,Centum Investment Company Plc,7.62,10.40,8.10,8.56,8.40,8.40,-,-,"27,000.00",-,7.62,10.4,8.1,8.56,8.4,8.4,,,27000.0,
2024-01-02,HAFR,Home Afrika Ltd,0.27,0.42,0.39,0.40,0.39,0.37,0.02,5.41%,"38,400.00",-,0.27,0.42,0.39,0.4,0.39,0.37,0.02,5.41,38400.0,
2024-01-02,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",-,-,-,-,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,,
2024-01-02,OCH,Olympia Capital Holdings Ltd,2.58,4.00,3.27,3.27,3.27,3.27,-,-,-,-,2.58,4.0,3.27,3.27,3.27,3.27,,,,
2024-01-02,TCL,Trans-Century Plc,0.29,0.72,0.51,0.54,0.52,0.52,-,-,"1,800.00",-,0.29,0.72,0.51,0.54,0.52,0.52,,,1800.0,
2024-01-02,NSE,Nairobi Securities Exchange Plc,5.22,6.80,5.80,6.08,5.80,6.02,-0.22,3.65%,"8,100.00",-,5.22,6.8,5.8,6.08,5.8,6.02,-0.22,3.65,8100.0,
2024-01-02,BOC,BOC Kenya Plc,67.00,96.00,82.00,82.00,82.00,82.00,-,-,100.00,-,67.0,96.0,82.0,82.0,82.0,82.0,,,100.0,
2024-01-02,BAT,British American Tobacco Kenya Plc,325.00,455.00,425.00,425.00,425.00,407.50,17.5,4.29%,200.00,-,325.0,455.0,425.0,425.0,425.0,407.5,17.5,4.29,200.0,
2024-01-02,CARB,Carbacid Investments Plc,14.05,24.50,14.95,15.00,15.00,15.00,-,-,"1,400.00",-,14.05,24.5,14.95,15.0,15.0,15.0,,,1400.0,
2024-01-02,EABL,East African Breweries Ltd,99.00,204.00,113.00,125.25,116.25,114.00,2.25,1.97%,"3,000.00",-,99.0,204.0,113.0,125.25,116.25,114.0,2.25,1.97,3000.0,
2024-01-02,FTGH,Flame Tree Group Holdings Ltd,0.91,1.39,1.14,1.14,1.14,1.04,0.1,9.62%,200.00,-,0.91,1.39,1.14,1.14,1.14,1.04,0.1,9.62,200.0,
2024-01-02,ORCH,Kenya Orchards Ltd,19.00,77.00,19.50,19.50,19.50,19.50,-,-,-,-,19.0,77.0,19.5,19.5,19.5,19.5,,,,
2024-01-02,MSC,Mumias Sugar Company Ltd,0.27,0.27,0.27,0.27,0.27,0.27,-,-,-,-,0.27,0.27,0.27,0.27,0.27,0.27,,,,
2024-01-02,UNGA,Unga Group Ltd,11.05,18.45,16.85,16.85,16.85,16.85,-,-,-,-,11.05,18.45,16.85,16.85,16.85,16.85,,,,
2024-01-02,SCOM,Safaricom Plc,12.15,21.15,13.65,13.95,13.75,13.90,-0.15,1.08%,"176,500.00",-,12.15,21.15,13.65,13.95,13.75,13.9,-0.15,1.08,176500.0,
2024-01-02,LAPR,Laptrust Imara Income-REIT,20.00,20.00,20.00,20.00,20.00,20.00,-,-,-,-,20.0,20.0,20.0,20.0,20.0,20.0,,,,
2024-01-02,GLD,ABSA NewGold ETF,"2,625.00","3,330.00","2,915.00","2,915.00","2,915.00","2,915.00",-,-,-,-,2625.0,3330.0,2915.0,2915.0,2915.0,2915.0,,,,
2024-01-02,^N10I,NSE 10-Share Index,874.34,"1,243.88",911.24,911.24,911.24,907.51,3.73,0.41%,-,-,874.34,1243.88,911.24,911.24,911.24,907.51,3.73,0.41,,
2024-01-02,^N20I,NSE 20-Share Index,"1,416.32","1,942.74","1,508.83","1,508.83","1,508.83","1,501.16",7.67,0.51%,-,-,1416.32,1942.74,1508.83,1508.83,1508.83,1501.16,7.67,0.51,,
2024-01-02,^N25I,NSE 25-Share Index,"2,281.58","3,205.82","2,387.30","2,387.30","2,387.30","2,380.23",7.07,0.30%,-,-,2281.58,3205.82,2387.3,2387.3,2387.3,2380.23,7.07,0.3,,
2024-01-02,^NASI,NSE All-Share Index,86.41,119.33,91.97,91.97,91.97,92.11,-0.14,0.15%,-,-,86.41,119.33,91.97,91.97,91.97,92.11,-0.14,0.15,,
2024-01-02,^ZKEQTK,Zamara Kenya Equity Index (KES),"1,497.80","2,397.65","1,577.90","1,577.90","1,577.90","1,565.14",12.76,0.82%,-,-,1497.8,2397.65,1577.9,1577.9,1577.9,1565.14,12.76,0.82,,
2024-01-02,^ZKEQTU,Zamara Kenya Equity Index (USD),818.46,"1,599.72",863.41,863.41,863.41,858.33,5.08,0.59%,-,-,818.46,1599.72,863.41,863.41,863.41,858.33,5.08,0.59,,
2024-01-03,EGAD,Eaagads Ltd,10.35,14.50,12.80,12.80,12.80,12.80,-,-,-,-,10.35,14.5,12.8,12.8,12.8,12.8,,,,
2024-01-03,KUKZ,Kakuzi Plc,342.00,440.00,385.00,385.00,385.00,385.00,-,-,-,-,342.0,440.0,385.0,385.0,385.0,385.0,,,,
2024-01-03,KAPC,Kapchorua Tea Kenya Plc,207.00,280.00,215.00,215.00,215.00,215.00,-,-,-,-,207.0,280.0,215.0,215.0,215.0,215.0,,,,
2024-01-03,LIMT,Limuru Tea Plc,365.00,380.00,380.00,380.00,380.00,380.00,-,-,-,-,365.0,380.0,380.0,380.0,380.0,380.0,,,,
2024-01-03,SASN,Sasini Plc,15.10,22.00,19.80,19.80,19.80,20.00,-0.2,1.00%,100.00,-,15.1,22.0,19.8,19.8,19.8,20.0,-0.2,1.0,100.0,
2024-01-03,WTK,Williamson Tea Kenya Plc,193.50,290.00,228.00,228.00,228.00,228.00,-,-,-,-,193.5,290.0,228.0,228.0,228.0,228.0,,,,
2024-01-03,CGEN,Car and General (K) Ltd,17.95,31.80,25.10,25.10,25.10,25.00,0.1,0.40%,600.00,-,17.95,31.8,25.1,25.1,25.1,25.0,0.1,0.4,600.0,
2024-01-03,ABSA,ABSA Bank Kenya Plc,10.55,16.70,11.40,11.70,11.45,11.55,-0.1,0.87%,"92,900.00",-,10.55,16.7,11.4,11.7,11.45,11.55,-0.1,0.87,92900.0,
2024-01-03,BKG,BK Group Plc,30.00,37.00,33.50,33.50,33.50,35.50,-2,5.63%,900.00,-,30.0,37.0,33.5,33.5,33.5,35.5,-2.0,5.63,900.0,
2024-01-03,COOP,Co-operative Bank of Kenya Ltd,10.10,15.20,11.15,11.40,11.20,11.35,-0.15,1.32%,"357,500.00",-,10.1,15.2,11.15,11.4,11.2,11.35,-0.15,1.32,357500.0,
2024-01-03,DTK,Diamond Trust Bank Kenya Ltd,43.05,56.00,45.00,46.50,45.75,44.75,1,2.23%,400.00,-,43.05,56.0,45.0,46.5,45.75,44.75,1.0,2.23,400.0,
2024-01-03,EQTY,Equity Group Holdings Plc,33.60,51.00,34.55,36.00,35.60,34.20,1.4,4.09%,"68,800.00",-,33.6,51.0,34.55,36.0,35.6,34.2,1.4,4.09,68800.0,
2024-01-03,HFCK,HF Group Ltd,3.02,4.90,3.45,3.70,3.56,3.45,0.11,3.19%,"8,600.00",-,3.02,4.9,3.45,3.7,3.56,3.45,0.11,3.19,8600.0,
2024-01-03,IMH,I & M Holdings Plc,17.00,35.00,17.45,18.00,17.50,17.45,0.05,0.29%,"71,200.00",-,17.0,35.0,17.45,18.0,17.5,17.45,0.05,0.29,71200.0,
2024-01-03,KCB,KCB Group Plc,15.75,40.00,21.95,23.10,22.80,21.95,0.85,3.87%,"172,600.00",-,15.75,40.0,21.95,23.1,22.8,21.95,0.85,3.87,172600.0,
2024-01-03,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,-,-,-,-,4.12,4.12,4.12,4.12,4.12,4.12,,,,
2024-01-03,NCBA,NCBA Group Plc,34.05,47.00,36.50,38.95,38.05,38.85,-0.8,2.06%,"11,300.00",-,34.05,47.0,36.5,38.95,38.05,38.85,-0.8,2.06,11300.0,
2024-01-03,SBIC,Stanbic Holdings Plc,100.00,134.00,105.50,109.00,106.50,106.00,0.5,0.47%,400.00,-,100.0,134.0,105.5,109.0,106.5,106.0,0.5,0.47,400.0,
2024-01-03,SCBK,Standard Chartered Bank Kenya Ltd,148.00,236.00,162.00,165.00,164.50,160.25,4.25,2.65%,"16,700.00",-,148.0,236.0,162.0,165.0,164.5,160.25,4.25,2.65,16700.0,
2024-01-03,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,-,-,-,-,0.45,0.45,0.45,0.45,0.45,0.45,,,,
2024-01-03,EVRD,Eveready East Africa Ltd,0.97,1.65,1.18,1.27,1.24,1.18,0.06,5.08%,"2,000.00",-,0.97,1.65,1.18,1.27,1.24,1.18,0.06,5.08,2000.0,
2024-01-03,XPRS,Express Kenya Plc,2.74,3.99,3.70,3.70,3.70,3.70,-,-,-,-,2.74,3.99,3.7,3.7,3.7,3.7,,,,
2024-01-03,HBE,Homeboyz Entertainment Plc,4.66,4.66,4.66,4.66,4.66,4.66,-,-,-,-,4.66,4.66,4.66,4.66,4.66,4.66,,,,
2024-01-03,KQ,Kenya Airways Plc,3.83,3.83,3.83,3.83,3.83,3.83,-,-,-,-,3.83,3.83,3.83,3.83,3.83,3.83,,,,
2024-01-03,LKL,Longhorn Publishers Plc,2.02,2.65,2.41,2.41,2.41,2.41,-,-,-,-,2.02,2.65,2.41,2.41,2.41,2.41,,,,
2024-01-03,NBV,Nairobi Business Ventures Ltd,1.85,2.90,2.46,2.46,2.46,2.46,-,-,-,-,1.85,2.9,2.46,2.46,2.46,2.46,,,,
2024-01-03,NMG,Nation Media Group Plc,14.00,22.40,20.50,22.40,20.55,20.40,0.15,0.74%,"15,600.00",-,14.0,22.4,20.5,22.4,20.55,20.4,0.15,0.74,15600.0,
2024-01-03,SMER,Sameer Africa Plc,1.87,2.75,2.27,2.27,2.27,2.27,-,-,-,-,1.87,2.75,2.27,2.27,2.27,2.27,,,,
2024-01-03,SGL,Standard Group Plc,4.86,9.00,7.74,7.74,7.74,7.74,-,-,-,-,4.86,9.0,7.74,7.74,7.74,7.74,,,,
2024-01-03,TPSE,TPS Eastern Africa (Serena) Ltd,11.00,20.15,16.45,16.45,16.45,16.25,0.2,1.23%,"2,000.00",-,11.0,20.15,16.45,16.45,16.45,16.25,0.2,1.23,2000.0,
2024-01-03,UCHM,Uchumi Supermarket Plc,0.16,0.23,0.19,0.19,0.19,0.18,0.01,5.56%,"1,300.00",-,0.16,0.23,0.19,0.19,0.19,0.18,0.01,5.56,1300.0,
2024-01-03,SCAN,WPP ScanGroup Plc,1.86,2.94,1.98,2.10,2.09,2.18,-0.09,4.13%,"34,800.00",-,1.86,2.94,1.98,2.1,2.09,2.18,-0.09,4.13,34800.0,
2024-01-03,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,-,-,-,-,5.55,5.55,5.55,5.55,5.55,5.55,,,,
2024-01-03,BAMB,Bamburi Cement Ltd,22.50,84.00,35.90,37.00,36.00,36.00,-,-,"14,000.00",-,22.5,84.0,35.9,37.0,36.0,36.0,,,14000.0,
2024-01-03,CRWN,Crown Paints Kenya Plc,29.00,40.05,35.00,35.00,35.00,35.65,-0.65,1.82%,300.00,-,29.0,40.05,35.0,35.0,35.0,35.65,-0.65,1.82,300.0,
2024-01-03,CABL,East African Cables Plc,0.79,1.11,0.98,1.00,1.00,0.98,0.02,2.04%,"2,100.00",-,0.79,1.11,0.98,1.0,1.0,0.98,0.02,2.04,2100.0,
2024-01-03,PORT,East African Portland Cement Ltd,4.38,55.75,8.00,8.00,8.00,8.00,-,-,"1,400.00",-,4.38,55.75,8.0,8.0,8.0,8.0,,,1400.0,
2024-01-03,KEGN,Kenya Electricity Generating Company Plc,1.94,4.60,1.99,2.02,2.00,2.00,-,-,"582,200.00",-,1.94,4.6,1.99,2.02,2.0,2.0,,,582200.0,
2024-01-03,KPLC-P4,KPLC-P4,4.00,4.11,4.11,4.11,4.11,4.11,-,-,-,-,4.0,4.11,4.11,4.11,4.11,4.11,,,,
2024-01-03,KPLC-P7,KPLC-P7,6.00,6.00,6.00,6.00,6.00,6.00,-,-,-,-,6.0,6.0,6.0,6.0,6.0,6.0,,,,
2024-01-03,KPLC,Kenya Power and Lighting Company Plc,1.30,6.00,1.42,1.45,1.45,1.40,0.05,3.57%,"76,300.00",-,1.3,6.0,1.42,1.45,1.45,1.4,0.05,3.57,76300.0,
2024-01-03,TOTL,TotalEnergies Marketing Kenya Plc,14.55,25.00,17.00,18.00,18.00,18.00,-,-,"5,300.00",-,14.55,25.0,17.0,18.0,18.0,18.0,,,5300.0,
2024-01-03,UMME,Umeme Ltd,13.00,17.90,14.20,15.55,14.40,15.55,-1.15,7.40%,"3,300.00",-,13.0,17.9,14.2,15.55,14.4,15.55,-1.15,7.4,3300.0,
2024-01-03,BRIT,Britam Holdings Plc,4.25,6.50,4.65,5.10,4.71,5.14,-0.43,8.37%,"24,600.00",-,4.25,6.5,4.65,5.1,4.71,5.14,-0.43,8.37,24600.0,
2024-01-03,CIC,CIC Insurance Group Ltd,1.93,2.50,2.15,2.29,2.28,2.29,-0.01,0.44%,"8,900.00",-,1.93,2.5,2.15,2.29,2.28,2.29,-0.01,0.44,8900.0,
2024-01-03,JUB,Jubilee Holdings Ltd,150.00,202.00,185.00,185.00,185.00,185.00,-,-,-,-,150.0,202.0,185.0,185.0,185.0,185.0,,,,
2024-01-03,KNRE,Kenya Re-Insurance Corporation Ltd,1.00,3.00,1.80,1.90,1.89,1.85,0.04,2.16%,"24,700.00",-,1.0,3.0,1.8,1.9,1.89,1.85,0.04,2.16,24700.0,
2024-01-03,LBTY,Liberty Kenya Holdings Ltd,3.50,8.24,3.86,3.86,3.86,3.86,-,-,-,-,3.5,8.24,3.86,3.86,3.86,3.86,,,,
2024-01-03,SLAM,Sanlam Kenya Plc,5.50,7.70,6.00,6.00,6.00,6.00,-,-,100.00,-,5.5,7.7,6.0,6.0,6.0,6.0,,,100.0,
2024-01-03,CTUM,Centum Investment Company Plc,7.62,10.40,8.26,9.00,8.36,8.40,-0.04,0.48%,"49,700.00",-,7.62,10.4,8.26,9.0,8.36,8.4,-0.04,0.48,49700.0,
2024-01-03,HAFR,Home Afrika Ltd,0.27,0.42,0.39,0.42,0.40,0.39,0.01,2.56%,"133,300.00",-,0.27,0.42,0.39,0.42,0.4,0.39,0.01,2.56,133300.0,
2024-01-03,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",-,-,-,-,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,,
2024-01-03,OCH,Olympia Capital Holdings Ltd,2.58,4.00,3.40,3.55,3.50,3.27,0.23,7.03%,"1,300.00",-,2.58,4.0,3.4,3.55,3.5,3.27,0.23,7.03,1300.0,
2024-01-03,TCL,Trans-Century Plc,0.29,0.72,0.47,0.52,0.47,0.52,-0.05,9.62%,"154,800.00",-,0.29,0.72,0.47,0.52,0.47,0.52,-0.05,9.62,154800.0,
2024-01-03,NSE,Nairobi Securities Exchange Plc,5.22,6.80,6.02,6.10,6.08,5.80,0.28,4.83%,"3,600.00",-,5.22,6.8,6.02,6.1,6.08,5.8,0.28,4.83,3600.0,
2024-01-03,BOC,BOC Kenya Plc,67.00,96.00,82.00,82.00,82.00,82.00,-,-,-,-,67.0,96.0,82.0,82.0,82.0,82.0,,,,
2024-01-03,BAT,British American Tobacco Kenya Plc,325.00,455.00,425.00,425.00,425.00,425.00,-,-,-,-,325.0,455.0,425.0,425.0,425.0,425.0,,,,
2024-01-03,CARB,Carbacid Investments Plc,14.05,24.50,14.85,15.10,15.00,15.00,-,-,"7,100.00",-,14.05,24.5,14.85,15.1,15.0,15.0,,,7100.0,
2024-01-03,EABL,East African Breweries Ltd,99.00,204.00,120.00,125.00,120.50,116.25,4.25,3.66%,"2,600.00",-,99.0,204.0,120.0,125.0,120.5,116.25,4.25,3.66,2600.0,
2024-01-03,FTGH,Flame Tree Group Holdings Ltd,0.91,1.39,1.13,1.14,1.13,1.14,-0.01,0.88%,"1,400.00",-,0.91,1.39,1.13,1.14,1.13,1.14,-0.01,0.88,1400.0,
2024-01-03,ORCH,Kenya Orchards Ltd,19.00,77.00,19.50,19.50,19.50,19.50,-,-,-,-,19.0,77.0,19.5,19.5,19.5,19.5,,,,
2024-01-03,MSC,Mumias Sugar Company Ltd,0.27,0.27,0.27,0.27,0.27,0.27,-,-,-,-,0.27,0.27,0.27,0.27,0.27,0.27,,,,
2024-01-03,UNGA,Unga Group Ltd,11.05,18.45,16.85,16.85,16.85,16.85,-,-,-,-,11.05,18.45,16.85,16.85,16.85,16.85,,,,
2024-01-03,SCOM,Safaricom Plc,12.15,21.15,13.60,13.90,13.65,13.75,-0.1,0.73%,"1,666,700.00",-,12.15,21.15,13.6,13.9,13.65,13.75,-0.1,0.73,1666700.0,
2024-01-03,LAPR,Laptrust Imara Income-REIT,20.00,20.00,20.00,20.00,20.00,20.00,-,-,-,-,20.0,20.0,20.0,20.0,20.0,20.0,,,,
2024-01-03,GLD,ABSA NewGold ETF,"2,625.00","3,330.00","2,915.00","2,915.00","2,915.00","2,915.00",-,-,-,-,2625.0,3330.0,2915.0,2915.0,2915.0,2915.0,,,,
2024-01-03,^N10I,NSE 10-Share Index,874.34,"1,243.88",922.00,922.00,922.00,911.24,10.76,1.18%,-,-,874.34,1243.88,922.0,922.0,922.0,911.24,10.76,1.18,,
2024-01-03,^N20I,NSE 20-Share Index,"1,416.32","1,942.74","1,509.36","1,509.36","1,509.36","1,508.83",0.53,0.04%,-,-,1416.32,1942.74,1509.36,1509.36,1509.36,1508.83,0.53,0.04,,
2024-01-03,^N25I,NSE 25-Share Index,"2,281.58","3,205.82","2,410.69","2,410.69","2,410.69","2,387.30",23.39,0.98%,-,-,2281.58,3205.82,2410.69,2410.69,2410.69,2387.3,23.39,0.98,,
2024-01-03,^NASI,NSE All-Share Index,86.41,119.33,92.11,92.11,92.11,91.97,0.14,0.15%,-,-,86.41,119.33,92.11,92.11,92.11,91.97,0.14,0.15,,
2024-01-03,^ZKEQTK,Zamara Kenya Equity Index (KES),"1,497.80","2,397.65","1,610.32","1,610.32","1,610.32","1,577.90",32.42,2.05%,-,-,1497.8,2397.65,1610.32,1610.32,1610.32,1577.9,32.42,2.05,,
2024-01-03,^ZKEQTU,Zamara Kenya Equity Index (USD),818.46,"1,599.72",880.31,880.31,880.31,863.41,16.9,1.96%,-,-,818.46,1599.72,880.31,880.31,880.31,863.41,16.9,1.96,,
2024-01-04,EGAD,Eaagads Ltd,10.35,14.50,13.95,13.95,13.95,12.80,1.15,8.98%,100.00,-,10.35,14.5,13.95,13.95,13.95,12.8,1.15,8.98,100.0,
2024-01-04,KUKZ,Kakuzi Plc,342.00,440.00,385.00,385.00,385.00,385.00,-,-,200.00,-,342.0,440.0,385.0,385.0,385.0,385.0,,,200.0,
2024-01-04,KAPC,Kapchorua Tea Kenya Plc,207.00,280.00,225.00,225.00,225.00,215.00,10,4.65%,500.00,-,207.0,280.0,225.0,225.0,225.0,215.0,10.0,4.65,500.0,
2024-01-04,LIMT,Limuru Tea Plc,365.00,380.00,380.00,380.00,380.00,380.00,-,-,-,-,365.0,380.0,380.0,380.0,380.0,380.0,,,,
2024-01-04,SASN,Sasini Plc,15.10,22.00,19.75,19.75,19.75,19.80,-0.05,0.25%,"1,000.00",-,15.1,22.0,19.75,19.75,19.75,19.8,-0.05,0.25,1000.0,
2024-01-04,WTK,Williamson Tea Kenya Plc,193.50,290.00,225.00,239.00,237.00,228.00,9,3.95%,700.00,-,193.5,290.0,225.0,239.0,237.0,228.0,9.0,3.95,700.0,
2024-01-04,CGEN,Car and General (K) Ltd,17.95,31.80,25.00,25.10,25.05,25.10,-0.05,0.20%,"2,900.00",-,17.95,31.8,25.0,25.1,25.05,25.1,-0.05,0.2,2900.0,
2024-01-04,ABSA,ABSA Bank Kenya Plc,10.55,16.70,11.40,11.65,11.55,11.45,0.1,0.87%,"20,000.00",-,10.55,16.7,11.4,11.65,11.55,11.45,0.1,0.87,20000.0,
2024-01-04,BKG,BK Group Plc,30.00,37.00,35.80,35.80,35.80,33.50,2.3,6.87%,300.00,-,30.0,37.0,35.8,35.8,35.8,33.5,2.3,6.87,300.0,
2024-01-04,COOP,Co-operative Bank of Kenya Ltd,10.10,15.20,11.15,11.40,11.25,11.20,0.05,0.45%,"268,100.00",-,10.1,15.2,11.15,11.4,11.25,11.2,0.05,0.45,268100.0,
2024-01-04,DTK,Diamond Trust Bank Kenya Ltd,43.05,56.00,45.00,46.50,46.25,45.75,0.5,1.09%,"3,900.00",-,43.05,56.0,45.0,46.5,46.25,45.75,0.5,1.09,3900.0,
2024-01-04,EQTY,Equity Group Holdings Plc,33.60,51.00,35.50,37.00,35.65,35.60,0.05,0.14%,"408,000.00",-,33.6,51.0,35.5,37.0,35.65,35.6,0.05,0.14,408000.0,
2024-01-04,HFCK,HF Group Ltd,3.02,4.90,3.25,3.45,3.37,3.56,-0.19,5.34%,"14,100.00",-,3.02,4.9,3.25,3.45,3.37,3.56,-0.19,5.34,14100.0,
2024-01-04,IMH,I & M Holdings Plc,17.00,35.00,17.50,17.50,17.50,17.50,-,-,"189,800.00",-,17.0,35.0,17.5,17.5,17.5,17.5,,,189800.0,
2024-01-04,KCB,KCB Group Plc,15.75,40.00,22.30,23.10,22.70,22.80,-0.1,0.44%,"275,400.00",-,15.75,40.0,22.3,23.1,22.7,22.8,-0.1,0.44,275400.0,
2024-01-04,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,-,-,-,-,4.12,4.12,4.12,4.12,4.12,4.12,,,,
2024-01-04,NCBA,NCBA Group Plc,34.05,47.00,38.10,38.50,38.45,38.05,0.4,1.05%,"1,200.00",-,34.05,47.0,38.1,38.5,38.45,38.05,0.4,1.05,1200.0,
2024-01-04,SBIC,Stanbic Holdings Plc,100.00,134.00,109.00,112.00,110.00,106.50,3.5,3.29%,"4,200.00",-,100.0,134.0,109.0,112.0,110.0,106.5,3.5,3.29,4200.0,
2024-01-04,SCBK,Standard Chartered Bank Kenya Ltd,148.00,236.00,160.00,164.50,161.25,164.50,-3.25,1.98%,"5,800.00",-,148.0,236.0,160.0,164.5,161.25,164.5,-3.25,1.98,5800.0,
2024-01-04,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,-,-,-,-,0.45,0.45,0.45,0.45,0.45,0.45,,,,
2024-01-04,EVRD,Eveready East Africa Ltd,0.97,1.65,1.18,1.24,1.22,1.24,-0.02,1.61%,300.00,-,0.97,1.65,1.18,1.24,1.22,1.24,-0.02,1.61,300.0,
2024-01-04,XPRS,Express Kenya Plc,2.74,3.99,3.70,3.70,3.70,3.70,-,-,-,-,2.74,3.99,3.7,3.7,3.7,3.7,,,,
2024-01-04,HBE,Homeboyz Entertainment Plc,4.66,4.66,4.66,4.66,4.66,4.66,-,-,-,-,4.66,4.66,4.66,4.66,4.66,4.66,,,,
2024-01-04,KQ,Kenya Airways Plc,3.83,3.83,3.83,3.83,3.83,3.83,-,-,-,-,3.83,3.83,3.83,3.83,3.83,3.83,,,,
2024-01-04,LKL,Longhorn Publishers Plc,2.02,2.65,2.17,2.17,2.17,2.41,-0.24,9.96%,100.00,-,2.02,2.65,2.17,2.17,2.17,2.41,-0.24,9.96,100.0,
2024-01-04,NBV,Nairobi Business Ventures Ltd,1.85,2.90,2.46,2.46,2.46,2.46,-,-,-,-,1.85,2.9,2.46,2.46,2.46,2.46,,,,
2024-01-04,NMG,Nation Media Group Plc,14.00,22.40,20.00,21.50,20.45,20.55,-0.1,0.49%,"7,400.00",-,14.0,22.4,20.0,21.5,20.45,20.55,-0.1,0.49,7400.0,
